,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
3450,France,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3451,France,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3452,Hungary,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3453,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,61,
3454,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,12,
3455,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,21,
3456,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,41,
3457,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,51,
3458,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,70,
3459,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,2,‡
3460,Ireland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3461,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,23,
3462,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,9,
3463,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,10,
3464,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,29,
3465,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,50,
3466,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,79,
3467,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,6,‡
3468,Italy,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3469,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,8,‡
3470,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,8,‡
3471,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,21,
3472,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,63,
3473,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3474,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3475,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3476,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,8,‡
3477,Lithuania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3478,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3479,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3480,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3481,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3482,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3483,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3484,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3485,Luxembourg,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,:, [1] 
3486,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,13,‡
3487,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,9,‡
3488,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,24,‡
3489,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,50,
3490,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,40,
3491,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,85,
3492,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,11,‡
3493,Latvia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3494,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,60,
3495,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,14,‡
3496,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,44,
3497,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,45,
3498,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,34,
3499,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,58,
3500,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,3,‡
3501,Malta,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3502,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,35,
3503,Romania,Bisexual men,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,53,
3504,Romania,Bisexual men,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,50,
3505,Romania,Bisexual men,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,9,‡
3506,Romania,Bisexual men,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3507,Sweden,Bisexual men,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,23,
3508,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3509,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,13,
3510,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,6,
3511,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,17,
3512,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,62,
3513,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,55,
3514,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,77,
3515,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,9,
3516,Poland,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3517,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,52,
3518,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,17,
3519,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,17,
3520,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,36,
3521,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,37,
3522,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,76,
3523,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,7,‡
3524,Portugal,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3525,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,18,
3526,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,9,
3527,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,5,
3528,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,45,
3529,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,49,
3530,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,63,
3531,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,8,
3532,Romania,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3533,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,46,
3534,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,14,
3535,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,31,
3536,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,34,
3537,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,53,
3538,Sweden,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,82,
3539,Romania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,46,‡
3540,Romania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,12,‡
3541,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,26,‡
3542,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,32,‡
3543,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,44,‡
3544,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,97,‡
3545,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,6,‡
3546,Slovenia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3547,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,10,‡
3548,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,11,‡
3549,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,22,‡
3550,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,53,
3551,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,44,
3552,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,80,
3553,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,8,‡
3554,Slovakia,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3555,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,39,
3556,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,20,
3557,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,14,
3558,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,40,
3559,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,43,
3560,United Kingdom,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,68,
3561,Slovakia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,73,‡
3562,Slovakia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,4,‡
3563,Slovakia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3564,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,48,‡
3565,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,15,‡
3566,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,20,‡
3567,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,38,‡
3568,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,36,‡
3569,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,69,‡
3570,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,4,‡
3571,United Kingdom,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,4,‡
3572,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,36,
3573,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,15,
3574,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,19,
3575,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,34,
3576,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,41,
3577,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,62,
3578,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,7,
3579,EU-28,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,1,‡
3580,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3581,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3582,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3583,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3584,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3585,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3586,North Macedonia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3587,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3588,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3589,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3590,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3591,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3592,Hungary,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,:, [1] 
3593,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3594,Netherlands,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3595,Netherlands,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3596,Netherlands,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3597,Netherlands,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3598,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3599,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3600,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3601,Ireland,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,:, [1] 
3602,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,27,‡
3603,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,19,‡
3604,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,23,‡
3605,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,36,‡
3606,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,36,‡
3607,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,50,‡
3608,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,7,‡
3609,Italy,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,0,‡
3610,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3611,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3612,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3613,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3614,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3615,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3616,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3617,Lithuania,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,:, [1] 
3618,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3619,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,:, [1] 
3620,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,:, [1] 
3621,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3622,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3623,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3624,Latvia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3625,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Enforcement of existing law and policies,18,
3626,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive stance and discourse by politicians and/or political parties,37,
3627,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,37,
3628,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,38,
3629,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,85,
3630,Netherlands,Trans people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,12,‡
3631,Malta,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
3632,Malta,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Dont know,:, [1] 
3633,Netherlands,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Positive changes in law and policy,:, [1] 
3634,Slovenia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by public figures and community leaders,:, [1] 
3635,Slovenia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Support by civil society,:, [1] 
3636,Slovenia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Visibility and participation of LGBTI people in everyday life,:, [1] 
3637,Slovenia,Intersex people,All,DEXind_b3,"In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?",Other,:, [1] 
